"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","chr","pos","strand","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_Island","chr_numeric","pos_mbp"
"cg22887498",-0.446993643120489,1.403574925252,-9.69113786002369,2.81900008656252e-18,1.22464131233846e-14,30.9342697241456,"chr19",39401301,"+","","","S_Shelf",19,39.401301
"cg19366381",-0.809949401244274,1.22568078878802,-9.68805541717011,2.87635762015616e-18,1.24560762781638e-14,30.9145869075937,"chr19",49374447,"+","PPP1R15A","TSS1500","N_Shore",19,49.374447
"cg01409343",-0.49453591997594,0.178322734352144,-9.68654047783594,2.90497145307906e-18,1.25700517773532e-14,30.9049140642524,"chr17",57915740,"-","TMEM49","Body","OpenSea",17,57.91574
"cg05527468",-0.718388056396137,0.770081538034357,-9.68493143036896,2.93567299600192e-18,1.26728693970173e-14,30.8946408789209,"chr11",2349598,"-","","","OpenSea",11,2.349598
"cg25285041",-0.495095093373921,1.80964300197474,-9.68200861236762,2.99227022138155e-18,1.28720957275577e-14,30.8759811571569,"chr1",41627631,"-","SCMH1;SCMH1","5'UTR;TSS1500","OpenSea",1,41.627631
"cg11555339",-0.817291585240207,-0.391687779599867,-9.67640054617178,3.10392192030593e-18,1.32736560994054e-14,30.8401835043763,"chr17",7181894,"+","","","N_Shelf",17,7.181894
"cg18610632",-0.752013855261678,0.799270709944395,-9.67481505958641,3.13623252995999e-18,1.33909226696197e-14,30.830064176541,"chr19",12479620,"+","","","S_Shelf",19,12.47962
"cg13352306",-0.448034801001727,1.77186117600449,-9.6745607655906,3.14144583496372e-18,1.34027357648366e-14,30.8284412016362,"chr11",62381264,"-","EML3;ROM1","TSS1500;1stExon","S_Shore",11,62.381264
"cg22687077",-0.517216195890145,2.15664880561013,-9.66763903718237,3.2867084951569e-18,1.39464555943596e-14,30.7842701290422,"chr17",76993374,"-","CANT1;CANT1;CANT1","Body;Body;Body","Island",17,76.993374
"cg25764131",-0.765838596959602,1.73420766475716,-9.66440943186889,3.35675439863404e-18,1.41887281683741e-14,30.7636638895687,"chr19",24311037,"-","ZNF254","3'UTR","OpenSea",19,24.311037
"cg26945050",-0.53490617467125,-2.72544402195171,-9.66447552776412,3.35530608479396e-18,1.41887281683741e-14,30.7640855867117,"chr2",27346434,"-","ABHD1","TSS1500","Island",2,27.346434
"cg03586128",-0.424008509459041,0.978142039044737,-9.66393965473598,3.36706623874795e-18,1.42213422210014e-14,30.7606667006112,"chr13",113299796,"-","","","N_Shelf",13,113.299796
"cg09394666",-0.855822831227129,0.35860994212059,-9.65806896319429,3.49862002631656e-18,1.47202334237972e-14,30.7232155547512,"chr7",4817726,"-","KIAA0415","Body","S_Shelf",7,4.817726
"cg04244056",-0.425855315070915,-2.20343605090136,-9.65767425902317,3.50764605432745e-18,1.47468835625473e-14,30.720697868153,"chr16",28835698,"-","ATXN2L;ATXN2L;ATXN2L;ATXN2L;ATXN2L","Body;Body;Body;Body;Body","Island",16,28.835698
"cg12465518",-0.646925284581922,0.649354704067027,-9.65688713455037,3.52571511225541e-18,1.48114824757253e-14,30.7156771631738,"chr17",58308936,"+","SCARNA20;USP32","Body;Body","OpenSea",17,58.308936
"cg08874599",-0.983391856516119,0.989417404343595,-9.6554566495907,3.55879042555952e-18,1.49389751594196e-14,30.7065530992704,"chr19",24184523,"+","","","OpenSea",19,24.184523
"cg06827060",-0.663340640058836,1.24405754303105,-9.65167007393447,3.64784039532981e-18,1.52893542771201e-14,30.6824033087939,"chr6",68597028,"-","","","OpenSea",6,68.597028
"cg08766850",-0.621734206069094,-2.61341022892854,-9.65064605238233,3.67230112975503e-18,1.53801101412119e-14,30.6758728982271,"chr12",32112438,"-","C12orf35","5'UTR","Island",12,32.112438
"cg24766109",-0.677529541746807,1.02691401083389,-9.64969824514812,3.69508673549346e-18,1.54637170274978e-14,30.6698287248719,"chr13",20434104,"-","ZMYM5;ZMYM5;ZMYM5","5'UTR;5'UTR;5'UTR","N_Shelf",13,20.434104
"cg03241046",-0.490485895271286,-0.630918586499989,-9.64631554321471,3.77756090860351e-18,1.57487110059095e-14,30.6482587933685,"chr2",166881390,"-","SCN1A;SCN1A;SCN1A","Body;Body;Body","OpenSea",2,166.88139
"cg25396464",-0.415478987350321,0.815315843889543,-9.63804180124053,3.98708395958422e-18,1.65091396112415e-14,30.595511386638,"chr19",14953187,"-","OR7A10","TSS1500","OpenSea",19,14.953187
"cg23287638",-0.539748476354412,0.675932001097169,-9.63707438369045,4.01232560624338e-18,1.66011084857423e-14,30.5893447992448,"chr2",98266234,"-","","","S_Shelf",2,98.266234
"cg13701509",-0.926265766330887,0.343270568579643,-9.63465690460464,4.07609914685498e-18,1.67888906926894e-14,30.5739360058336,"chr5",170833685,"-","NPM1;NPM1;NPM1","Body;Body;3'UTR","OpenSea",5,170.833685
"cg23377236",-0.521083684823309,1.299065314216,-9.63417925152195,4.08881852965619e-18,1.68286269747071e-14,30.5708916383173,"chr6",3809610,"-","","","OpenSea",6,3.80961
"cg16029838",-0.549640353594205,-0.38100421014477,-9.63279855980055,4.12580732359563e-18,1.69358624804783e-14,30.5620919464863,"chr7",44530503,"-","NUDCD3","TSS200","Island",7,44.530503
"cg20237920",-0.67161034535975,0.722494219055413,-9.63274534509621,4.12723959137266e-18,1.69358624804783e-14,30.5617527965169,"chr15",76225808,"-","FBXO22OS;FBXO22","TSS1500;3'UTR","OpenSea",15,76.225808
"cg02739744",-0.42665665007678,1.93462611277313,-9.63179013985255,4.15303312949986e-18,1.69907958552748e-14,30.5556651509396,"chr7",2613265,"+","IQCE;IQCE","Body;Body","OpenSea",7,2.613265
"cg04180177",-0.417177338808279,0.287101073006489,-9.63125924638428,4.16743819176879e-18,1.70370058437193e-14,30.55228178449,"chr17",58712855,"+","PPM1D","Body","OpenSea",17,58.712855
"cg01090686",-0.610739991146196,0.425353073331001,-9.62953150454321,4.21466310005865e-18,1.71893145850462e-14,30.5412713673439,"chr12",133000028,"-","","","Island",12,133.000028
"cg22017132",-0.661081842691276,0.403500682082099,-9.62943756793555,4.21724590484002e-18,1.71893145850462e-14,30.5406727541372,"chr6",42927199,"+","GNMT","TSS1500","N_Shore",6,42.927199
"cg03624908",-0.64907818199649,1.82400050433857,-9.62906178489275,4.22759388997571e-18,1.72058885306776e-14,30.5382780871992,"chr6",71311251,"-","","","OpenSea",6,71.311251
"cg00218406",-0.860560783178198,-1.29461333531149,-9.625102565008,4.33816648884538e-18,1.76035942579081e-14,30.5130499370689,"chr6",31431407,"-","HCP5","3'UTR","OpenSea",6,31.431407
"cg08971592",-0.748717218007595,-0.657372382696718,-9.62176499279561,4.43360955718017e-18,1.78704519688907e-14,30.4917855789685,"chr5",74904484,"+","","","N_Shelf",5,74.904484
"cg13746617",-0.633996916685873,1.63954730885139,-9.62051267324651,4.46995809163846e-18,1.7978574212735e-14,30.4838074206774,"chr15",39287147,"+","","","OpenSea",15,39.287147
"cg20394269",-0.827366845631247,1.68810075761771,-9.62011842820516,4.48146228359724e-18,1.80116207182556e-14,30.481295872687,"chr4",165854181,"-","","","OpenSea",4,165.854181
"cg10174975",-0.447918251641892,2.23397349328501,-9.61668438735962,4.58292256643921e-18,1.83655064136152e-14,30.4594206640205,"chr5",93393379,"-","FAM172A;FAM172A;FAM172A;FAM172A","Body;5'UTR;5'UTR;Body","OpenSea",5,93.393379
"cg12589566",-0.508405528928642,0.665810010165983,-9.6038225557544,4.98365764681422e-18,1.98407767376273e-14,30.3775123440765,"chr5",56202267,"+","","","N_Shelf",5,56.202267
"cg13818708",-0.839655898950859,0.693782923155529,-9.60289012860207,5.01402903949558e-18,1.99327183701061e-14,30.3715757550634,"chr6",30291314,"-","HCG18;HCG18","Body;Body","N_Shelf",6,30.291314
"cg06045579",-0.68449477921537,-0.476428167402331,-9.60269146942254,5.02052360276874e-18,1.99440635930745e-14,30.3703109539518,"chr16",87425660,"+","FBXO31;MAP1LC3B","Body;TSS200","Island",16,87.42566
"cg25644174",-0.489424379674453,2.18135264830545,-9.60115942671861,5.07089106278027e-18,2.0114975386568e-14,30.3605572065151,"chr7",157211316,"-","","","N_Shore",7,157.211316
"cg19910568",-0.421011059006453,3.38692427916137,-9.59776538456555,5.18427116482528e-18,2.05201495958137e-14,30.3389508799243,"chr10",22048295,"-","DNAJC1","Body","OpenSea",10,22.048295
"cg27228074",-0.745268300654296,-3.13234104593928,-9.59762518541444,5.18900845944007e-18,2.05240710117994e-14,30.3380584326345,"chr10",104678015,"-","CNNM2;CNNM2;CNNM2","TSS200;TSS200;TSS200","Island",10,104.678015
"cg24933856",-0.638832456723449,0.624439254741622,-9.59750109513526,5.19320503181462e-18,2.05258495950597e-14,30.3372685310791,"chr13",30949122,"-","LOC100188949","TSS1500","OpenSea",13,30.949122
"cg21211418",-0.539488668364211,-0.905772740049304,-9.59548422410905,5.26188833419431e-18,2.07817382957834e-14,30.3244305343414,"chr9",34957783,"-","KIAA1045","TSS1500","Island",9,34.957783
"cg01379207",-0.555067002833924,1.30814195340614,-9.594861633182,5.28327226113864e-18,2.08217436201166e-14,30.3204677348542,"chr11",127811604,"-","","","OpenSea",11,127.811604
"cg00066184",-0.500667434589792,0.130501266355171,-9.59384842229983,5.31825766703003e-18,2.0944555513661e-14,30.3140188167014,"chr3",118663697,"+","IGSF11;IGSF11","Body;Body","OpenSea",3,118.663697
"cg22247282",-0.49914604132827,-2.94768616591284,-9.59190879595705,5.38587566346719e-18,2.11500315183331e-14,30.3016740497424,"chr11",67797886,"+","NDUFS8","TSS1500","Island",11,67.797886
"cg07944736",-0.527973840539416,-1.10116960494458,-9.59087350216106,5.42231678551039e-18,2.12170868535285e-14,30.295085253785,"chr1",28908226,"+","SNHG12;SNORA44;SNORA16A","Body;TSS1500;TSS1500","Island",1,28.908226
"cg08930897",-0.46813169021051,0.861743571892891,-9.5888359430522,5.49475440575392e-18,2.14349255350108e-14,30.2821185515843,"chr7",124765425,"-","","","OpenSea",7,124.765425
"cg09505117",-0.833211172397433,2.0832783966221,-9.58394203976921,5.67269538666694e-18,2.20393739616022e-14,30.2509782737931,"chr2",234637306,"+","UGT1A10;UGT1A6;UGT1A8;UGT1A4;UGT1A6;UGT1A9;UGT1A7;UGT1A5;UGT1A3","Body;Body;Body;Body;Body;Body;Body;Body;TSS1500","OpenSea",2,234.637306
"cg02954252",-0.557234879974032,-2.14564663284785,-9.58365390320539,5.68334884529385e-18,2.2065115418941e-14,30.2491450039472,"chr12",57119365,"+","NACA;NACA;NACA;NACA","TSS1500;TSS1500;TSS200;TSS200","Island",12,57.119365
"cg15980914",-1.1274324399767,1.34924312724344,-9.58206368839502,5.74250392424353e-18,2.22789904453012e-14,30.2390275871967,"chr19",28297092,"-","","","Island",19,28.297092
"cg16250722",-0.764015056607419,-0.481268387543848,-9.58137434700209,5.7683369588039e-18,2.23475601926633e-14,30.2346419672615,"chr6",31478166,"-","MICB","3'UTR","OpenSea",6,31.478166
"cg23657686",-0.614680418115939,0.531244353734998,-9.57800118641521,5.89642253183633e-18,2.27472633729332e-14,30.2131832895018,"chr11",10565836,"-","","","S_Shelf",11,10.565836
"cg09907201",-0.635953390913722,0.305726321408659,-9.57706885095621,5.93232155913531e-18,2.28696495245665e-14,30.2072525944853,"chr12",56237315,"-","MMP19","TSS1500","OpenSea",12,56.237315
"cg06688733",-0.4013518577332,1.93752681760982,-9.57655622962239,5.95215229217748e-18,2.29299623416389e-14,30.2039918322358,"chr5",42813842,"-","","","OpenSea",5,42.813842
"cg18149011",-0.744967032489917,0.794155050265304,-9.57589084211592,5.97799116038604e-18,2.29810203583873e-14,30.1997594178087,"chr2",24806499,"-","NCOA1;NCOA1;NCOA1","TSS1500;TSS1500;TSS1500","OpenSea",2,24.806499
"cg04091898",-0.581357774153013,0.69810818636261,-9.57347240030288,6.07284941849805e-18,2.32477957897331e-14,30.1843769561856,"chr2",60808464,"+","","","N_Shore",2,60.808464
"cg26398691",-0.698631677960771,0.695117937524446,-9.5718396705721,6.13773495802441e-18,2.34633945483279e-14,30.1739927378822,"chr14",99176473,"-","C14orf177","TSS1500","OpenSea",14,99.176473
"cg15331332",-0.499205660940678,-0.188693178518357,-9.5710118347126,6.17089660248644e-18,2.35737146108931e-14,30.1687278989152,"chr6",29692111,"+","HLA-F;HLA-F;HLA-F","Body;Body;Body","S_Shore",6,29.692111
"cg23394849",-0.793105696408307,1.87480895372144,-9.56892073197329,6.25545835504448e-18,2.38634703106199e-14,30.1554296612728,"chr1",38006089,"-","SNIP1","Body","OpenSea",1,38.006089
"cg26836125",-0.519607207721511,0.68918081769059,-9.5680666384245,6.29032755595979e-18,2.39797911431133e-14,30.1499983860406,"chr6",154847963,"-","","","OpenSea",6,154.847963
"cg11993506",-0.527079477052919,1.59624225122129,-9.56543178468174,6.39912097666135e-18,2.43606252023876e-14,30.1332440821186,"chr4",1593537,"-","","","N_Shore",4,1.593537
"cg12457341",-0.803748931881758,1.55586773739277,-9.56544515253513,6.39856431959444e-18,2.43606252023876e-14,30.1333290806915,"chr7",27087907,"+","","","OpenSea",7,27.087907
"cg04383836",-0.559474113340398,0.142498067503533,-9.56482048476232,6.42462794117928e-18,2.44237814225717e-14,30.1293572162726,"chr17",9559049,"-","USP43","Body","OpenSea",17,9.559049
"cg25720885",-0.759632929198253,-0.406996793221567,-9.56442902385898,6.4410150463937e-18,2.4469097790182e-14,30.1268682100376,"chr12",42850523,"+","","","OpenSea",12,42.850523
"cg04233840",-0.487553492318322,-1.4945123485867,-9.56369248758554,6.47196028745437e-18,2.45696186608882e-14,30.1221852208546,"chr8",11560621,"-","GATA4","TSS1500","Island",8,11.560621
"cg24626674",-0.667407422192253,1.29639832400043,-9.56118814156157,6.57828979564003e-18,2.49042446404988e-14,30.1062631813268,"chr11",57958333,"+","OR9Q2","1stExon","OpenSea",11,57.958333
"cg08920628",-0.504204080803531,-1.29710115327403,-9.56009919694285,6.62506458989251e-18,2.50467069525222e-14,30.0993403650161,"chr10",48354911,"+","ZNF488","TSS200","Island",10,48.354911
"cg05170183",-0.404987007314084,1.98044492164318,-9.55821070229219,6.70696918349049e-18,2.52948802866464e-14,30.0873351457176,"chr7",55584387,"-","VOPP1","Body","OpenSea",7,55.584387
"cg16907496",-0.758275215050672,0.701406242780401,-9.55716007664701,6.7529703853895e-18,2.54249879136864e-14,30.080656630193,"chr3",3020780,"+","CNTN4;CNTN4","Body;Body","OpenSea",3,3.02078
"cg13128596",-0.633346631323585,0.864498302146575,-9.55645267226126,6.78412045655715e-18,2.55247254160183e-14,30.0761600091577,"chr11",104839858,"-","CASP4","TSS1500","OpenSea",11,104.839858
"cg03860054",-0.599037206271082,0.172940503947849,-9.55450021826229,6.87083907766221e-18,2.58332548611561e-14,30.0637498010925,"chr16",55691102,"-","SLC6A2","Body","S_Shore",16,55.691102
"cg18807331",-0.416049055630309,2.25113407361687,-9.55344290834052,6.91825902633759e-18,2.59937057091813e-14,30.0570296723591,"chr4",128968151,"-","","","OpenSea",4,128.968151
"cg19705386",-0.699504639367009,1.21416165800194,-9.55332312510439,6.92365174722558e-18,2.59961375714106e-14,30.056268360945,"chr2",175660591,"-","","","OpenSea",2,175.660591
"cg12605679",-0.468076443281808,-2.02701907230365,-9.55218570747284,6.97506786758057e-18,2.61533379075934e-14,30.0490393870758,"chr1",36615054,"+","TRAPPC3;TRAPPC3","1stExon;5'UTR","Island",1,36.615054
"cg25003666",-0.58347722162854,2.16596168323816,-9.55227635353021,6.97095638857026e-18,2.61533379075934e-14,30.0496154867417,"chr3",146129420,"+","","","OpenSea",3,146.12942
"cg06251129",-0.593785897234825,-0.936922505850684,-9.55136560817683,7.01237533160587e-18,2.62572797036019e-14,30.0438273417276,"chr1",155990657,"+","SSR2","5'UTR","Island",1,155.990657
"cg04771938",-0.535229735433599,-2.94768853539618,-9.55094977932922,7.03136773907695e-18,2.63104113808674e-14,30.0411846474884,"chr2",97405809,"+","LMAN2L;LMAN2L;LMAN2L;LMAN2L;LMAN2L;LMAN2L;LMAN2L;LMAN2L","Body;Body;Body;5'UTR;1stExon;1stExon;Body;5'UTR","Island",2,97.405809
"cg06254253",-0.457911283338768,0.909147701358969,-9.54906267864182,7.11820348992728e-18,2.65446807593426e-14,30.0291921462142,"chr7",64450722,"+","ZNF117;ZNF117","1stExon;5'UTR","OpenSea",7,64.450722
"cg16392980",-0.565348962538975,1.90227265736378,-9.54685536344465,7.22112852071349e-18,2.68736197555509e-14,30.0151656971431,"chr7",106249924,"-","","","OpenSea",7,106.249924
"cg05402641",-0.499711000423463,1.19574872824222,-9.54395314323603,7.35871234686354e-18,2.73484833185977e-14,29.996725114699,"chr2",180899188,"+","","","OpenSea",2,180.899188
"cg18053228",-0.523895027319243,2.10230929855356,-9.54184720097395,7.46017708045672e-18,2.76692600011129e-14,29.9833452303646,"chr11",68853915,"-","TPCN2","Body","S_Shelf",11,68.853915
"cg09889228",-0.558098739790786,0.611148072436393,-9.53943833974027,7.57794379834888e-18,2.80680414573591e-14,29.9680420021259,"chr16",48530097,"-","","","N_Shore",16,48.530097
"cg09623986",-0.822218364341054,1.05131028051758,-9.5351681999352,7.79126892999777e-18,2.87222388203047e-14,29.9409174806273,"chr2",74753896,"+","AUP1;DQX1","3'UTR;TSS1500","N_Shelf",2,74.753896
"cg03881711",-0.841616378672654,1.49664037563454,-9.53286302300318,7.90890148348464e-18,2.91362799035076e-14,29.926276380454,"chr4",118497266,"+","","","OpenSea",4,118.497266
"cg24951396",-0.588158986260136,-3.02338449021823,-9.53006152179741,8.05424176780035e-18,2.96119697305094e-14,29.9084845365779,"chr12",125473687,"+","DHX37","TSS200","Island",12,125.473687
"cg13962722",-0.544797331724397,0.946766156266219,-9.52914944147349,8.10213086279824e-18,2.97481069128564e-14,29.9026924555398,"chr6",71868519,"-","","","OpenSea",6,71.868519
"cg06485596",-0.473150786560066,0.196109292973231,-9.52717573171262,8.20673295075397e-18,3.00516008177096e-14,29.8901592376862,"chr16",24112658,"+","PRKCB;PRKCB","Body;Body","OpenSea",16,24.112658
"cg08966768",-0.48683480572777,1.02432270653375,-9.5251910238545,8.31327237946839e-18,3.04010861503974e-14,29.8775570669413,"chr10",30659144,"-","LOC729668","Body","OpenSea",10,30.659144
"cg11403046",-0.548790059268817,1.26176724380096,-9.52421280371882,8.36628839838975e-18,3.05134842894122e-14,29.8713460530277,"chr20",40628070,"-","","","S_Shore",20,40.62807
"cg23252861",-0.419443517039173,-2.22711461085782,-9.52307945767311,8.42813233192763e-18,3.06777673315339e-14,29.864150368193,"chr10",120938391,"-","PRDX3;PRDX3","TSS200;TSS200","Island",10,120.938391
"cg24568905",-0.667667328401102,1.52494950134397,-9.52061308702473,8.56429211331453e-18,3.1099147448764e-14,29.8484922296398,"chr8",21614417,"+","GFRA2;GFRA2;GFRA2","Body;Body;Body","OpenSea",8,21.614417
"cg04551655",-0.406318644953827,1.20915344997081,-9.51665593859732,8.78733831537664e-18,3.18371702136243e-14,29.8233725293859,"chr2",27853316,"+","GPN1;GPN1;GPN1;GPN1;CCDC121;GPN1","Body;Body;5'UTR;Body;TSS1500;Body","OpenSea",2,27.853316
"cg09323434",-0.5687249640594,0.306992725368524,-9.51651450337291,8.79541642491159e-18,3.18453760393898e-14,29.8224747740957,"chr10",97802912,"-","CCNJ;CCNJ;CCNJ","TSS1500;TSS1500;TSS1500","Island",10,97.802912
"cg06640552",-0.481415540299297,1.06841861420681,-9.51251414790227,9.02698218688646e-18,3.26191235316344e-14,29.7970845295829,"chr12",86994815,"+","MGAT4C","5'UTR","OpenSea",12,86.994815
"cg17813840",-0.507353025858189,0.166964759197518,-9.51136400117291,9.09467527908534e-18,3.28420698112231e-14,29.7897852228468,"chr15",79852956,"-","","","OpenSea",15,79.852956
"cg19824436",-0.603895723976389,0.988830703933605,-9.51004116623879,9.17315664125425e-18,3.31036545532204e-14,29.7813903362955,"chr1",145384929,"-","","","N_Shore",1,145.384929
"cg04900672",-0.59127140970358,0.882223245177329,-9.50746908035414,9.32768707592503e-18,3.35287918204604e-14,29.765068673565,"chr7",1987197,"-","MAD1L1;MAD1L1;MAD1L1","Body;Body;Body","OpenSea",7,1.987197
"cg16562386",-0.462746110614944,1.6710555340546,-9.50755479166649,9.32249609332098e-18,3.35287918204604e-14,29.7656125468949,"chr11",7021637,"-","ZNF214","Body","OpenSea",11,7.021637
"cg14582248",-1.01658819956146,1.5763675565359,-9.50478031007749,9.49199644965485e-18,3.40494383583307e-14,29.7480081738141,"chr6",5066984,"-","","","OpenSea",6,5.066984
"cg19274618",-0.606935799294788,1.07079438624232,-9.50469278979494,9.49739287359137e-18,3.40494383583307e-14,29.7474528770134,"chr12",50240958,"+","","","S_Shelf",12,50.240958
"cg25501446",-0.421317059532434,0.789348315966237,-9.50383711263424,9.55031420372229e-18,3.41944114036114e-14,29.7420238867567,"chr10",62535392,"-","","","N_Shelf",10,62.535392
"cg16453926",-0.544860758660733,1.74680078623737,-9.50262140596631,9.6260071462543e-18,3.43755553788105e-14,29.7343109139397,"chr6",28829764,"+","","","N_Shore",6,28.829764
"cg16707128",-0.526520994516596,-2.92821729811015,-9.50174602476321,9.68087980636904e-18,3.45040332738903e-14,29.7287573223404,"chr1",38325974,"+","MTF1","TSS1500","Island",1,38.325974
"cg20471927",-0.402013760007106,2.6324796655141,-9.49887997151172,9.86272243641346e-18,3.49594876912789e-14,29.7105757335205,"chr10",435953,"+","DIP2C","Body","OpenSea",10,0.435953
"cg02319868",-0.651061060682013,0.644845061183937,-9.4983090816481,9.89934743175762e-18,3.50546113381969e-14,29.7069543616865,"chr13",94885861,"-","GPC6","Body","OpenSea",13,94.885861
"cg08846112",-0.648317100473626,1.23745505065397,-9.49792076804603,9.92433665632922e-18,3.51203985010041e-14,29.7044911830403,"chr8",121598484,"-","SNTB1","Body","OpenSea",8,121.598484
"cg18593305",-0.945744605946967,1.10382486749914,-9.49569053428982,1.00690791220138e-17,3.55407787752521e-14,29.6903448700036,"chr11",10476023,"+","AMPD3;AMPD3;AMPD3","TSS1500;TSS1500;Body","S_Shelf",11,10.476023
"cg18926021",-0.459133330648162,-1.37722374479133,-9.49496917945971,1.01163430438725e-17,3.56846133432326e-14,29.6857695783133,"chr15",89787293,"-","FANCI;FANCI","5'UTR;5'UTR","Island",15,89.787293
"cg23552440",-0.443895387480601,2.40208085828068,-9.4943977222279,1.01539421088219e-17,3.57941927030672e-14,29.6821451168923,"chr17",53224820,"+","STXBP4","Body","OpenSea",17,53.22482
"cg10906428",-0.700079140259342,0.689170908224935,-9.49400677209996,1.01797447343237e-17,3.58481298684364e-14,29.6796655627735,"chr2",46852356,"+","CRIPT","3'UTR","OpenSea",2,46.852356
"cg06512910",-0.419227289854012,0.360165294112168,-9.49307987204004,1.02411808363313e-17,3.59859376366499e-14,29.6737869500863,"chr3",140659278,"+","SLC25A36;SLC25A36","TSS1500;TSS1500","N_Shore",3,140.659278
"cg19062112",-0.456833242591816,-2.08841247337371,-9.48424934313306,1.08452882039134e-17,3.77935301053675e-14,29.6177915522671,"chr14",103059054,"-","RCOR1","TSS200","Island",14,103.059054
"cg12360753",-0.683671234353767,0.221806898623845,-9.47999745489105,1.11486777217179e-17,3.87275988682705e-14,29.5908362040999,"chr4",170802626,"+","","","OpenSea",4,170.802626
"cg20960611",-0.55681820280429,-0.766100149223447,-9.47773285533281,1.13136960714442e-17,3.92013967400895e-14,29.5764811986759,"chr3",21445979,"-","VENTXP7","TSS1500","OpenSea",3,21.445979
"cg12724894",-0.540598210548896,-0.351586121348992,-9.47718090571582,1.13542827240545e-17,3.93171589436851e-14,29.572982639325,"chr10",716157,"-","DIP2C","Body","S_Shelf",10,0.716157
"cg18440777",-0.654126815332543,1.27776418152033,-9.47671678227475,1.13885232888896e-17,3.94108137918814e-14,29.5700408245476,"chr11",68157499,"+","LRP5","Body","N_Shore",11,68.157499
"cg27639249",-0.439709914446507,0.283302532804437,-9.47628588947392,1.14204041963906e-17,3.9496189778202e-14,29.5673096841737,"chr6",30016420,"+","NCRNA00171","Body","OpenSea",6,30.01642
"cg09790829",-0.576486589676159,1.59666778516558,-9.47385447232134,1.16019706272063e-17,3.99978610842111e-14,29.5518993610591,"chr6",91007365,"+","BACH2;BACH2","TSS1500;TSS1500","S_Shore",6,91.007365
"cg14694085",-0.479812338541094,0.0398461550772956,-9.47204275771711,1.17391246376593e-17,4.04312418542945e-14,29.5404175959893,"chr3",42645487,"+","NKTR","Body","S_Shelf",3,42.645487
"cg18291014",-0.434429901203097,0.302400696089464,-9.47188279484443,1.17513116607979e-17,4.04363721081958e-14,29.5394038654308,"chr7",93658,"+","","","OpenSea",7,0.093658
"cg13134604",-0.75898126837709,0.2100862575184,-9.47090448121739,1.1826120311931e-17,4.06682439892312e-14,29.5332041396768,"chr2",121006900,"+","","","N_Shelf",2,121.0069
"cg02222496",-0.580273125653222,1.68180737555574,-9.46339596121111,1.24162635860757e-17,4.24048433354597e-14,29.4856288124198,"chr17",10597147,"-","SCO1","Body","N_Shelf",17,10.597147
"cg22506343",-0.562257515575974,-0.833022971284857,-9.46107766861689,1.26043232765627e-17,4.29400348282438e-14,29.4709423202234,"chr3",127173672,"-","","","N_Shore",3,127.173672
"cg16661004",-0.707759738715781,0.589714450958911,-9.45745254935306,1.29040863524369e-17,4.39066485279799e-14,29.447979506094,"chr1",53343261,"-","ZYG11A","Body","OpenSea",1,53.343261
"cg06508395",-0.640869275821049,1.21118146443159,-9.45710314286704,1.29333509172119e-17,4.39243756688279e-14,29.4457663996387,"chr5",84845218,"-","","","OpenSea",5,84.845218
"cg23606385",-0.46629232721666,-1.50245978426434,-9.45724381010257,1.29215613939983e-17,4.39243756688279e-14,29.4466573687368,"chr7",100136742,"-","AGFG2","TSS200","Island",7,100.136742
"cg23967848",-0.59160221916808,0.0851946109044386,-9.45526702674831,1.3088223165879e-17,4.42972874935352e-14,29.4341370837112,"chr2",71556215,"+","","","N_Shelf",2,71.556215
"cg03164112",-0.685491774499703,0.806470668603289,-9.45446989558431,1.3156032239867e-17,4.44875836735152e-14,29.4290885769547,"chr2",237174027,"+","ASB18","TSS1500","OpenSea",2,237.174027
"cg17924021",-0.909008128723263,1.19230346378224,-9.45277300552538,1.33015462905241e-17,4.48965028589803e-14,29.4183420760512,"chr17",53638473,"-","","","N_Shore",17,53.638473
"cg19788417",-0.481962046617796,-0.431916678911096,-9.45061847456512,1.34886131181892e-17,4.53779457700728e-14,29.4046982695747,"chr20",30027638,"-","DEFB123","TSS1500","OpenSea",20,30.027638
"cg25827846",-0.60920083555591,1.71961791142717,-9.45055818451019,1.3493885253459e-17,4.53779457700728e-14,29.4043164915674,"chr8",122455120,"-","","","OpenSea",8,122.45512
"cg00863922",-1.00203699658392,0.786458178115315,-9.44709458643011,1.38002295257342e-17,4.62378312845939e-14,29.3823851741692,"chr9",84527546,"+","FLJ43950","TSS1500","OpenSea",9,84.527546
"cg19272238",-0.890771059375474,1.68408684467635,-9.43919507918111,1.45250372635376e-17,4.82238871491388e-14,29.3323763294305,"chr17",76220898,"+","BIRC5;EPR1;BIRC5;BIRC5","3'UTR;TSS200;3'UTR;3'UTR","OpenSea",17,76.220898
"cg15599147",-0.499799477752999,-2.69100493264346,-9.43871360697389,1.45704183356577e-17,4.83452545395349e-14,29.3293287764983,"chr11",66360740,"-","CCS;CCDC87","1stExon;TSS200","Island",11,66.36074
"cg01723761",-0.516661745760457,0.234676403330544,-9.43614830741735,1.48145977879031e-17,4.90959778949438e-14,29.3130922244434,"chr13",101186107,"+","A2LD1","TSS200","S_Shore",13,101.186107
